track_uri,track_name,preview_url,track_id,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,genre,danceability,energy,key,loudness,mode,speechiness,acousticnesss,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
spotify:track:3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",https://p.scdn.co/mp3-preview/fc5bd44716d9ab764f27af8457497a18fe21e172?cid=400e13a0a7b044409077270c38d6b730,3DNRdudZ2SstnDCVKFdXxG,68,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,70,"['classical', 'classical era', 'early romantic era', 'german romanticism']","Beethoven: Piano Sonatas, Vol.3",classical,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,3,315427, 
spotify:track:6GzMz3s0K1YKwRVI36CgRx,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",https://p.scdn.co/mp3-preview/5dfcb67e6deaa4792f844339087f87399ec55182?cid=400e13a0a7b044409077270c38d6b730,6GzMz3s0K1YKwRVI36CgRx,58,spotify:artist:1385hLNbrnbCJGokfH2ac2,Franz Liszt,61,"['classical', 'late romantic era']",Liszt: Scherzo and March / 3 Liebestraume / Berceuse,classical,0.343,0.0342,8,-25.591,1,0.0406,0.991,0.92,0.1,0.0378,60.228,3,270000, 
spotify:track:1upQiytDIEZfl9ItruoXuC,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",https://p.scdn.co/mp3-preview/f7ea24d58644676a88b66ae9b296bd3d92b22035?cid=400e13a0a7b044409077270c38d6b730,1upQiytDIEZfl9ItruoXuC,65,spotify:artist:1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,64,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",Handel Sarabande,classical,0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,3,207267, 
spotify:track:7n92QzQomRCLlciO14X0kd,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",https://p.scdn.co/mp3-preview/3375f3938c5976c8d22f6bb7be4e4bcb55a6d7f1?cid=400e13a0a7b044409077270c38d6b730,7n92QzQomRCLlciO14X0kd,60,spotify:artist:7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,72,"['classical', 'early romantic era', 'polish classical']","Chopin: Nocturnes, Vol. 1",classical,0.427,0.0451,3,-24.698,1,0.041,0.99,0.913,0.112,0.0707,119.78,3,268427, 
spotify:track:3sAYxq1986j3ydqLv6jwUJ,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",https://p.scdn.co/mp3-preview/10b0ea4812be8daeb53e24f2ad8c8dc967762ab6?cid=400e13a0a7b044409077270c38d6b730,3sAYxq1986j3ydqLv6jwUJ,60,spotify:artist:6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,58,"['classical', 'czech classical', 'late romantic era']","Dvořák: Serenade for Strings, Czech Suite",classical,0.0,0.0842,9,-19.397,1,0.0,0.755,0.889,0.262,0.0,0.0,0,432533, 
spotify:track:0pjCsB0XNSyqM9UazlTODC,Jazz Suite No. 2: VI. Waltz 2,https://p.scdn.co/mp3-preview/e95b1d424d22c72b4fe0884a2f3a687b2c3e3f1f?cid=400e13a0a7b044409077270c38d6b730,0pjCsB0XNSyqM9UazlTODC,58,spotify:artist:6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,57,"['classical', 'compositional ambient', 'russian modern classical']",Shostakovich: Jazz Suites Nos. 1 - 2 / The Bolt / Tahiti Trot,classical,0.322,0.184,0,-18.312,0,0.0338,0.984,0.902,0.0813,0.356,107.847,4,193600, 
spotify:track:6N7JzrteJv8lsr1GWYyu0b,"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)",https://p.scdn.co/mp3-preview/bd89e815a42d2362461f3a8f1cc7a43ad75d1777?cid=400e13a0a7b044409077270c38d6b730,6N7JzrteJv8lsr1GWYyu0b,58,spotify:artist:1Uff91EOsvd99rtAupatMP,Claude Debussy,68,"['classical', 'impressionism', 'post-romantic era']","Debussy: Children's Corner, Suite bergamasque, Images",classical,0.36,0.0249,1,-27.017,1,0.0463,0.993,0.932,0.0454,0.0396,133.024,5,279160, 
spotify:track:3oHSL6pt9LpNrQZuQGu9wL,"Requiem, K. 626: Lacrimosa",https://p.scdn.co/mp3-preview/9c24d946471cd03f05c727f9c83e43f4ad5997eb?cid=400e13a0a7b044409077270c38d6b730,3oHSL6pt9LpNrQZuQGu9wL,61,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,74,"['classical', 'classical era']",Mozart: Requiem Realisations,classical,0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047,3,169667, 
spotify:track:0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",https://p.scdn.co/mp3-preview/26e706ad7f2d21ab790e21c8fd80f81648940e75?cid=400e13a0a7b044409077270c38d6b730,0jOnZhF75V68VsBObWx2XO,69,spotify:artist:436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,64,"['classical', 'french romanticism', 'late romantic era']",Songs from the Arc of Life,classical,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,3,174267, 
spotify:track:0CJuLeZpCdqrqoCMXWZw8k,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",https://p.scdn.co/mp3-preview/31222914e5d908b8af676c2bf846550245a4d109?cid=400e13a0a7b044409077270c38d6b730,0CJuLeZpCdqrqoCMXWZw8k,57,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,67,"['classical', 'late romantic era', 'russian romanticism']",Tchaikovsky: The Nutcracker,classical,0.149,0.128,2,-20.459,1,0.0462,0.944,0.928,0.0703,0.113,47.362,3,415813, 
spotify:track:4GRDiNU8fkizXz4rDX9gS5,"Serenade In G Major ""Eine Kleine Nachtmusik"", K. 525: I. Allegro",https://p.scdn.co/mp3-preview/74d2705f056b24752351579172096ea4647a0458?cid=400e13a0a7b044409077270c38d6b730,4GRDiNU8fkizXz4rDX9gS5,48,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,74,"['classical', 'classical era']",Mozart: Night Music - Serenades Nos. 6 & 13; A Musical Joke; Adagio & Fugue,classical,0.389,0.0448,6,-24.181,1,0.0493,0.728,0.91,0.238,0.335,147.991,4,466133, 
spotify:track:2kyEgPaAW8wdpvevPnkf0Z,Ave Maria,https://p.scdn.co/mp3-preview/ee46cc4decd59f4c5b8c2a8546d789f2ca3442b2?cid=400e13a0a7b044409077270c38d6b730,2kyEgPaAW8wdpvevPnkf0Z,58,spotify:artist:42Vmza0WYHdhsgxFmf9Tui,Charles Gounod,48,"['classical', 'french opera', 'french romanticism', 'late romantic era']",Songs from the Arc of Life,classical,0.132,0.0195,0,-29.76,1,0.0445,0.993,0.888,0.0569,0.14,81.616,3,163267,ve Maria! Maiden mild Oh! Listen to a maidens prayer For thou canst hear them in the wild Tis thou  tis thou canst hear amid despair We slumbered safely til the morrow Though we  by men outcast  reviled Oh maiden  see a maidens sorrow Oh mother  hear a suppliant child! Ave Maria  ahh Ave Maria Gratia plena Maria  gratia plena Maria  gratia plena Ave  ave Dominus Dominus tecum The murky caverns air so heavy Shall breathe of balm if thou hast smiled Oh maiden  hear a maiden pleading Oh mother  hear a suppliant child! Ave MariaYou might also lik
spotify:track:3nxaPqAOxUxkLhIhbvmv4t,Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,https://p.scdn.co/mp3-preview/5e91d2d9a52eed18dec47ae3687fc0c031f8a282?cid=400e13a0a7b044409077270c38d6b730,3nxaPqAOxUxkLhIhbvmv4t,49,spotify:artist:5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,75,"['baroque', 'classical', 'early music', 'german baroque']",Bach: Violin Concertos,classical,0.441,0.319,3,-13.99,1,0.0392,0.829,0.91,0.0765,0.671,99.419,4,453507, 
spotify:track:1IM8x4lxZVOOP9gpQD6c5s,"Danse macabre in G Minor, Op. 40",https://p.scdn.co/mp3-preview/306d5cf26ebce168922e3b94ad51faf23513ee3d?cid=400e13a0a7b044409077270c38d6b730,1IM8x4lxZVOOP9gpQD6c5s,53,spotify:artist:436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,64,"['classical', 'french romanticism', 'late romantic era']",Saint-Saens: Symphony No. 3 / Piano Concerto No. 2,classical,0.442,0.181,7,-20.419,0,0.0443,0.906,0.656,0.0598,0.172,115.884,4,432133, 
spotify:track:7HSs4srn1qnZhh7WRWBVOk,"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights",https://p.scdn.co/mp3-preview/b51550cb55ef3f7302c86b51a188a87c27037c22?cid=400e13a0a7b044409077270c38d6b730,7HSs4srn1qnZhh7WRWBVOk,57,spotify:artist:4kHtgiRnpmFIV5Tm4BIs8l,Sergei Prokofiev,55,"['classical', 'early modern classical', 'neoclassicism', 'russian modern classical']",Prokofiev: Romeo and Juliet,classical,0.21,0.101,0,-19.383,1,0.0403,0.927,0.902,0.0776,0.153,86.314,4,341693, 
spotify:track:4rjnWmrSRqXVkFWdKMG3pV,"Le Nozze di Figaro, K. 492: Sinfonia",https://p.scdn.co/mp3-preview/0cfb4bda88c24bede714f8ace302425d26fdfcd5?cid=400e13a0a7b044409077270c38d6b730,4rjnWmrSRqXVkFWdKMG3pV,50,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,74,"['classical', 'classical era']",Mozart: Le nozze di Figaro,classical,0.385,0.0738,2,-19.369,1,0.0439,0.84,0.947,0.155,0.173,142.337,4,251200, 
spotify:track:4ksxLnn1ymLGRKnwhba45Y,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",https://p.scdn.co/mp3-preview/e81d21c7dd5eab437133b2658958554ff5e2f461?cid=400e13a0a7b044409077270c38d6b730,4ksxLnn1ymLGRKnwhba45Y,50,spotify:artist:5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,75,"['baroque', 'classical', 'early music', 'german baroque']",Gran Turismo 5 (Original Game Soundtrack),classical,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,4,327080, 
spotify:track:7B4HbpZCSfLzKGapKzlUPD,Pachelbel: Canon and Gigue for Three Violins and Continuo in D Major: Canon,https://p.scdn.co/mp3-preview/eaec965ecde7c7b9f51b63ed956491e4202ea407?cid=400e13a0a7b044409077270c38d6b730,7B4HbpZCSfLzKGapKzlUPD,62,spotify:artist:62TD7509VQIxUe4WpwO0s3,Johann Pachelbel,56,"['baroque', 'classical', 'german baroque']",Mozart: Academy in Concert,classical,0.128,0.132,2,-17.67,1,0.0353,0.744,0.942,0.107,0.0988,85.314,4,301587, 
spotify:track:4820SC1xnUaabzzYQTDkP2,Gnossienne: No. 1,https://p.scdn.co/mp3-preview/fe91b91d510f3f263f8eba995a8bf7cd668f4b38?cid=400e13a0a7b044409077270c38d6b730,4820SC1xnUaabzzYQTDkP2,60,spotify:artist:459INk8vcC0ebEef82WjIK,Erik Satie,65,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']",Satie: Avant-dernières pensées (Bonus Track Version),classical,0.424,0.00798,5,-28.345,0,0.0496,0.996,0.925,0.0983,0.0794,124.166,3,214133, 
spotify:track:7uf3aFC1msj0t5cYImgOWy,"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",https://p.scdn.co/mp3-preview/510598ea5b544e1cebb6fcf09397925763da5a3f?cid=400e13a0a7b044409077270c38d6b730,7uf3aFC1msj0t5cYImgOWy,48,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,67,"['classical', 'late romantic era', 'russian romanticism']",Tchaikovsky: Serenade for Strings - Grieg: Holberg Suite - Mozart: Eine kleine Nachtmusik,classical,0.241,0.122,7,-22.411,1,0.0497,0.925,0.66,0.126,0.187,66.325,4,209373, 
spotify:track:1lOVilzLQuYY2fnFrQ76DK,"Waltz in C-sharp minor, Op. 64 No. 2",https://p.scdn.co/mp3-preview/c365ff4b088f91f8b88e071a53cd0db1f334a3b2?cid=400e13a0a7b044409077270c38d6b730,1lOVilzLQuYY2fnFrQ76DK,53,spotify:artist:7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,72,"['classical', 'early romantic era', 'polish classical']",Chopin: Works for Piano,classical,0.191,0.0157,1,-36.252,0,0.0411,0.991,0.916,0.134,0.0869,72.701,4,199773, 
spotify:track:5pjDwtMPly0cNMbuGXhUOI,"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato",https://p.scdn.co/mp3-preview/962e91d04efa51b47463f9c7700dfc5756e8d7a8?cid=400e13a0a7b044409077270c38d6b730,5pjDwtMPly0cNMbuGXhUOI,53,spotify:artist:430byzy0c5bPn5opiu0SRd,Edward Elgar,55,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']",Impressions,classical,0.148,0.0722,4,-25.217,0,0.0427,0.944,0.148,0.115,0.0467,87.882,4,478573, 
spotify:track:2Z4aQJh0kesRMookvtfR4y,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",https://p.scdn.co/mp3-preview/ac43fd756cafd331542786b88c46e2ed6bbbdaad?cid=400e13a0a7b044409077270c38d6b730,2Z4aQJh0kesRMookvtfR4y,51,spotify:artist:5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,62,"['classical', 'late romantic era', 'norwegian classical']",Grieg: Piano Concerto; Lyric Pieces,classical,0.302,0.119,9,-18.059,0,0.0386,0.975,0.887,0.11,0.0381,94.4,4,820853, 
spotify:track:2fC30Rt5tFa6FA2jNb4fiz,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",https://p.scdn.co/mp3-preview/3246506f639486d42245a04146cf3f6225a5a1f4?cid=400e13a0a7b044409077270c38d6b730,2fC30Rt5tFa6FA2jNb4fiz,50,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,74,"['classical', 'classical era']","Mozart: Symphonies Nos. 39, 40 & 41 ""Jupiter""",classical,0.327,0.332,7,-12.971,0,0.0404,0.877,0.751,0.129,0.285,118.85,4,435160, 
spotify:track:0cqcRqZgkNHanWQ8slYA0v,Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam,https://p.scdn.co/mp3-preview/fc3b5b0b0e7e86c019d5aee7f343d9f200ab1515?cid=400e13a0a7b044409077270c38d6b730,0cqcRqZgkNHanWQ8slYA0v,58,spotify:artist:2ANtgfhQkKpsW6EYSDqldz,Gustav Mahler,53,"['classical', 'post-romantic era']",Mahler : Symphony No.5,classical,0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,4,583293, 
spotify:track:2u9VGZmVz7Rm01SfDgzcfA,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",https://p.scdn.co/mp3-preview/86895e4f971addb53bfcf555bd7d15eb4db6d323?cid=400e13a0a7b044409077270c38d6b730,2u9VGZmVz7Rm01SfDgzcfA,60,spotify:artist:1385hLNbrnbCJGokfH2ac2,Franz Liszt,61,"['classical', 'late romantic era']",Liszt - My Piano Hero,classical,0.279,0.0292,8,-26.804,1,0.0406,0.987,0.902,0.104,0.0338,136.732,3,293147, 
spotify:track:1CSaCKPIp2yCIDL3t7Fyau,"Barber: Adagio for Strings, Op. 11",https://p.scdn.co/mp3-preview/a8e96a081745ad83371bec6e7f55fb19775201bf?cid=400e13a0a7b044409077270c38d6b730,1CSaCKPIp2yCIDL3t7Fyau,57,spotify:artist:4XDJurjQCnWLlE7KLZCT9x,Samuel Barber,48,"['american modern classical', 'classical']",Samuel Barber - Adagio (100th anniversary),classical,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,3,537427, 
spotify:track:3Dgmyz32dxvtxvUTPS0CUI,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",https://p.scdn.co/mp3-preview/c03fc767c3105fcbf197f4506992bb689d3f82ec?cid=400e13a0a7b044409077270c38d6b730,3Dgmyz32dxvtxvUTPS0CUI,65,spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,69,"['baroque', 'classical', 'early music', 'italian baroque']","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",classical,0.429,0.258,7,-16.967,0,0.0549,0.957,0.893,0.115,0.0972,78.809,1,112353, 
spotify:track:2nnXe7n3Vivs7OfQKRsfWD,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",https://p.scdn.co/mp3-preview/883dece57d053e7e1dbcc4cf206ae9c880e8952f?cid=400e13a0a7b044409077270c38d6b730,2nnXe7n3Vivs7OfQKRsfWD,55,spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,69,"['baroque', 'classical', 'early music', 'italian baroque']",Vivaldi: The Four Seasons,classical,0.362,0.569,7,-15.394,0,0.0345,0.876,0.91,0.327,0.746,148.692,3,173427, 
spotify:track:64ZxBE1ZgK4C0lGljXzDcG,"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",https://p.scdn.co/mp3-preview/173605aeeda1ce8830e6011354935fd64ebbaaa6?cid=400e13a0a7b044409077270c38d6b730,64ZxBE1ZgK4C0lGljXzDcG,58,spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,69,"['baroque', 'classical', 'early music', 'italian baroque']",Vivaldi: The Four Seasons,classical,0.48,0.163,5,-19.117,0,0.0645,0.81,0.754,0.093,0.212,158.366,4,204147, 
spotify:track:6JV3m7TDJ9gsJNHp0e4MWM,"Vivaldi: The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro",https://p.scdn.co/mp3-preview/39afeeab5785e4fc85deb6ab37fb45c14d0f5c23?cid=400e13a0a7b044409077270c38d6b730,6JV3m7TDJ9gsJNHp0e4MWM,49,spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,69,"['baroque', 'classical', 'early music', 'italian baroque']",Vivaldi: The Four Seasons,classical,0.575,0.174,4,-14.423,1,0.0424,0.883,0.898,0.108,0.381,113.134,4,187720, 
spotify:track:0BWJNm4TrO6H3qgiCmDBjM,Toccata and Fugue in D minor,https://p.scdn.co/mp3-preview/239cd298e0b2867fcdf2b4d2038373a5926e3ab8?cid=400e13a0a7b044409077270c38d6b730,0BWJNm4TrO6H3qgiCmDBjM,53,spotify:artist:5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,75,"['baroque', 'classical', 'early music', 'german baroque']",Great Organ Classics,classical,0.0692,0.0463,2,-25.35,0,0.0373,0.87,0.308,0.0937,0.0714,71.749,4,567467, 
spotify:track:0GXJ6r9aHj0Lx6ADBiCj9E,Pomp And Circumstance March No 1,https://p.scdn.co/mp3-preview/42747864288548e49f923e2a93938819929b712b?cid=400e13a0a7b044409077270c38d6b730,0GXJ6r9aHj0Lx6ADBiCj9E,38,spotify:artist:430byzy0c5bPn5opiu0SRd,Edward Elgar,55,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']",Last Night of the Proms,classical,0.205,0.265,2,-17.603,1,0.0371,0.876,0.847,0.141,0.311,87.881,4,334507, 
spotify:track:4Weo3vMehKR84QR3gEgwm8,"Symphony No. 3 in F Major, Op. 90: III. Poco allegretto",https://p.scdn.co/mp3-preview/10b8ed910f07698130414284bf563fac9e3d0f28?cid=400e13a0a7b044409077270c38d6b730,4Weo3vMehKR84QR3gEgwm8,51,spotify:artist:5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,64,"['classical', 'german romanticism', 'late romantic era']",Brahms: Symphonies 1-4,classical,0.0818,0.0218,0,-28.778,0,0.0409,0.965,0.841,0.104,0.0616,172.879,3,374733, 
spotify:track:10yXfuLcIilEbs2JrMU7oY,"Le Carnaval des Animaux, R. 125: VII. Aquarium",https://p.scdn.co/mp3-preview/98ba45b699176a5a04e2fb23435f2ca544b1b42d?cid=400e13a0a7b044409077270c38d6b730,10yXfuLcIilEbs2JrMU7oY,43,spotify:artist:436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,64,"['classical', 'french romanticism', 'late romantic era']",Saint-Saëns: The Carnival of the Animals; Piano Quintet; L'assassinat du duc de Guise,classical,0.243,0.0195,9,-34.913,0,0.0466,0.97,0.892,0.0858,0.0391,125.955,4,161293, 
spotify:track:59eTbibtvvBIGj27eN3zqq,Le Cygne,https://p.scdn.co/mp3-preview/b9be38df3ae3a585878ad6600b4ab0b94eae02c4?cid=400e13a0a7b044409077270c38d6b730,59eTbibtvvBIGj27eN3zqq,56,spotify:artist:436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,64,"['classical', 'french romanticism', 'late romantic era']",Saint-Saëns & Tchaikovsky,classical,0.116,0.059,7,-26.632,1,0.0446,0.983,0.913,0.152,0.0393,94.137,4,214987, 
spotify:track:3GecLjGMqzjmgkvy2v41Wf,"Ständchen in D Minor (After Schubert), S. 560",https://p.scdn.co/mp3-preview/8e0d010888c4eb9da0311761e1c5283c58d840fd?cid=400e13a0a7b044409077270c38d6b730,3GecLjGMqzjmgkvy2v41Wf,55,spotify:artist:1385hLNbrnbCJGokfH2ac2,Franz Liszt,61,"['classical', 'late romantic era']",Liszt,classical,0.341,0.0142,2,-28.293,1,0.0388,0.993,0.921,0.113,0.0384,76.382,1,357747, 
spotify:track:4q8f3Ls32PcXE8Ks4V1ufx,"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major ""Raindrop""",https://p.scdn.co/mp3-preview/8d02f67e005638b9f00e1b39a16eaea690508a08?cid=400e13a0a7b044409077270c38d6b730,4q8f3Ls32PcXE8Ks4V1ufx,48,spotify:artist:7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,72,"['classical', 'early romantic era', 'polish classical']","Chopin : Preludes, Ballades Nos 3 & 4, Nocturnes",classical,0.398,0.00293,1,-29.481,1,0.0666,0.995,0.922,0.0897,0.0804,130.464,4,348333, 
spotify:track:7CIoJE0JfVFcmmUY3fFojH,"Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244/2",https://p.scdn.co/mp3-preview/48b661813693b0d364f6f050c2317e43a3b66d9f?cid=400e13a0a7b044409077270c38d6b730,7CIoJE0JfVFcmmUY3fFojH,44,spotify:artist:1385hLNbrnbCJGokfH2ac2,Franz Liszt,61,"['classical', 'late romantic era']",Horowitz Plays Liszt,classical,0.347,0.326,1,-15.347,1,0.0561,0.987,0.887,0.784,0.167,79.416,4,541600, 
spotify:track:4CZq7M6hBTg77Qhp3TJHdN,"Fauré: Pavane, Op. 50",https://p.scdn.co/mp3-preview/383dda1d31381f6ab1178632830699790610bdc4?cid=400e13a0a7b044409077270c38d6b730,4CZq7M6hBTg77Qhp3TJHdN,47,spotify:artist:2gClsBep1tt1rv1CN210SO,Gabriel Fauré,60,"['classical', 'post-romantic era']",Masterpieces in Miniature,classical,0.0653,0.0359,6,-26.799,0,0.0421,0.957,0.944,0.128,0.0412,62.105,4,385858, 
spotify:track:6BdrHOEmokkSxTyxCojD6r,Serenade,https://p.scdn.co/mp3-preview/9e96272b9ff9c58a372ef0283146db8ae23551d3?cid=400e13a0a7b044409077270c38d6b730,6BdrHOEmokkSxTyxCojD6r,55,spotify:artist:2p0UyoPfYfI76PCStuXfOP,Franz Schubert,63,"['classical', 'classical era', 'early romantic era']",Greatest Hits: Schubert,classical,0.105,0.0355,0,-25.317,1,0.0393,0.948,0.965,0.0956,0.039,91.169,4,263493,ut Nacht  gut Nacht  mein liebster Schatz Gut Nacht  schlaf wohl  mein Kind! DaЯ dich die Engel hьten all Die in dem Himmel sind! Gut Nacht  gut Nacht  mein lieber Schatz Schlaf du  von nachten lind Schlaf wohl  schlaf wohl und trдume von mir Trдum von mir heute nacht! DaЯ  wenn ich auch da schlafen tu Mein Herz um dich doch wacht; DaЯ es in lauter Liebesglut An dich derzeit gedacht Es singt Im Busch die Nachtigall Im klaren Mondenschein Der Mond scheint in das Fenster dir Guckt in dein Kдmmerlein; Der Mond schaut dich Im Schlummer da Doch ich muЯ ziehn allein! Serenade (English Version) Good night  good night  my lovely treasure Good night  sleep well  my child! May you be guarded by all the angels That are in Heaven! Good night  good night  my dearest treasure Sleep softly through the night Sleep well  sleep well and dream of me Dream of me tonight! Then  when I also go to sleep My heart will watch over you And because of the passion of your love It will think of you A nightingale sings in a bush In the clear light of the moon The moon shines on you from the window Peeps into your bedroom; The moon observes you in slumber there Yet I must make my way alone!You might also lik
spotify:track:6jZj45D2jdR6fMEb58TlSc,"Suite in B-Flat Major, HWV 434: IV. Menuet",https://p.scdn.co/mp3-preview/d4f09ae0f8f52a772cc3fc8a6d376122dac509a4?cid=400e13a0a7b044409077270c38d6b730,6jZj45D2jdR6fMEb58TlSc,48,spotify:artist:1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,64,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",Motherland,classical,0.406,0.00645,7,-32.739,0,0.0453,0.994,0.935,0.0895,0.111,59.156,4,230893, 
spotify:track:2Hnurh1BcigGbCGFOb4Uid,"La campanella in G-Sharp Minor (From ""Grandes études de Paganini"", S. 141 / 3)",https://p.scdn.co/mp3-preview/9eef4b1de2d25833446b695f43a3fefb9b2d2437?cid=400e13a0a7b044409077270c38d6b730,2Hnurh1BcigGbCGFOb4Uid,50,spotify:artist:1385hLNbrnbCJGokfH2ac2,Franz Liszt,61,"['classical', 'late romantic era']",Liszt - My Piano Hero,classical,0.28,0.287,8,-22.167,0,0.0367,0.931,0.888,0.0762,0.509,87.953,4,287987, 
spotify:track:12JffFiaRhSTdjbaOiVH6W,Little Fugue In G minor,https://p.scdn.co/mp3-preview/cdac40a7df52f2b49c68b3ac025743e43ea98ab4?cid=400e13a0a7b044409077270c38d6b730,12JffFiaRhSTdjbaOiVH6W,28,spotify:artist:5LtUPMvXwdlOyVMoHKRO60,Jeff Hanc,12,[],Revelations: The Glory Of Baroque Organ,classical,0.336,0.385,7,-10.081,0,0.0343,0.465,0.843,0.194,0.569,81.705,4,207773, 
